reference,hypothesis,bleu_score,rouge1_score,rouge2_score,rougeL_score
"Happy birthday! Just to confirm my charts, you identify as White, correct?","Thank you for bringing his medical records. What is your age, sir?",0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333
"Great, thank you. So, we've treated you for H I V in the past. I have your lab results from your last visit right here.",Do you have a history of any major illness?,0.03755851453468135,0.1142857142857143,0.0,0.1142857142857143
"Absolutely, your C D 4 count was four hundred twenty five, your viral load was less than fifty, and that was in August of two thousand seven.",Of course. Your last C D four count was four twenty five and the viral load was less than fifty in August Oh seven. Did they cover it during your previous appointments?,0.5,0.6779661016949152,0.3508771929824561,0.5762711864406779
"Both of those are low, actually, but the low viral load is good.",Yes. They are within the normal range.,0.12124938447912854,0.2,0.0,0.2
Have you had any medical complications recently?,Yeah.,0.0,0.0,0.0,0.0
What was that for?,Is this for your abscess?,0.0,0.22222222222222224,0.0,0.22222222222222224
How is the abscess today?,"Are you a diabetic, sir?",0.0,0.0,0.0,0.0
"Good, what about your medical history?",What did the endocrinologist tell you?,0.0,0.16666666666666666,0.0,0.16666666666666666
"Okay, thank you. What about newly diagnosed conditions?",Are you drinking more water than usual?,0.0,0.13333333333333333,0.0,0.13333333333333333
What symptoms have you been experiencing with your diabetes?,Okay. I see a note from the endocrinology staff that you are taking insulin and you were treated with it in the hospital.,0.08695652173913043,0.125,0.0,0.125
How have you been treated for this to date?,"So, because of some financial reasons you are taking Glucophage and glyburide, right?",0.07692307692307693,0.09090909090909093,0.0,0.09090909090909093
Are you still taking the insulin?,"So, you've been taking your medication? Particular about your diabetic medications?",0.09090909090909091,0.2222222222222222,0.0,0.2222222222222222
Have you been taking these?,Do you think that insulin is better than your current medications? Do you feel better on the insulin therapy more than your current therapy?,0.041666666666666664,0.06896551724137931,0.0,0.06896551724137931
"Good, and how do you feel today?","That is good. Do you feel better on this insulin therapy, sir?",0.16666666666666666,0.4210526315789474,0.23529411764705885,0.4210526315789474
Do you have any medical conditions in your past that I should know about?,Have you been to the hospital in the past?,0.12750076016387393,0.34782608695652173,0.0,0.2608695652173913
"So, there's no history of depression, high blood pressure, or anything like that?",Thank you for the information.,0.0,0.0,0.0,0.0
How are you doing today?,Who all in the family has had Huntington's Disease?,0.0,0.0,0.0,0.0
I see in your note that you told the nurse that you have a strong family history of Huntington disease.,"I'm asking because my notes show that your mother and grandmother have had the disease, correct? Sister's of Mercy Clinic notes show that you have two young brothers who also have Huntington's Disease.",0.21212121212121213,0.39285714285714285,0.07407407407407407,0.32142857142857145
Who in your family had Huntington disease?,Thank you for the information.,0.0,0.0,0.0,0.0
How is everyone doing?,Thank you for the information.,0.0,0.0,0.0,0.0
I am so sorry to hear that. What about your brothers?,I am so sorry to hear that. Is there any information about any other family members?,0.5,0.5925925925925926,0.48,0.5925925925925926
Okay.,"Well, at least he's starting some treatment. Have you thought about heading over to the Huntington's special clinic, Sister's of Mercy? I think knowing more about the disease would do wonders for both you and your brothers.",0.0,0.0,0.0,0.0
Does the patient have any drug allergies?,Are you allergic to any medications that you know of.,0.1,0.11764705882352941,0.0,0.11764705882352941
None that I'm aware of. Let me check his chart again to confirm.,As far as I know I am not allergic to any medication.,0.07667036788577694,0.15384615384615383,0.0,0.15384615384615383
Thanks.,Thank you,0.0,0.6666666666666666,0.0,0.6666666666666666
"Yeah, it looks like he's not allergic to anything.",Thank you for the information.,0.0,0.0,0.0,0.0
"So, let's see what we have here. I have down that you're not allergic to any medications.",Do you have allergies to any medications.,0.13694344939530048,0.3846153846153846,0.16666666666666666,0.3076923076923077
"Good, great.",Thank you for the information.,0.0,0.0,0.0,0.0
Are you married?,"Are you married, or are you dating anybody?",0.25,0.5454545454545454,0.4444444444444445,0.5454545454545454
"Are you a smoker? Do you drink alcohol and if so, how many times a week do drink?",Are you a drinker or a smoker?,0.14839156224542915,0.4,0.2608695652173913,0.32
Any recreational drug use?,Have you ever used recreational drugs?,0.16666666666666666,0.6,0.25,0.4
"Hello, sir. What are we doing today?",I am looking at your report and wanted to confirm a few specifics from your family medical history. Is that okay?,0.0,0.0,0.0,0.0
What did your parents have?,I completely understand. When is the last time you seen the doctor? I am looking and it says both of your parents died in their eighties.,0.07692307692307693,0.12903225806451613,0.06896551724137932,0.12903225806451613
What about your mother?,How is the rest of your family? Do you have any brothers or sisters?,0.07142857142857142,0.11111111111111112,0.0,0.11111111111111112
I am sorry to hear that. Do you have any siblings?,I am so sorry for your loss.,0.24202205228903967,0.33333333333333326,0.125,0.33333333333333326
Hello ma'am. How are you doing today? Can you state your age please?,"When were you born, ma'am?",0.04037930359893108,0.3,0.1111111111111111,0.2
"Luckily, all of the intercranial lab work has come back negative. Are you still on the hydrochlorothiazide and the potassium chloride?",What seems to be the problem today?,0.01933361189094467,0.07142857142857142,0.0,0.07142857142857142
"Any chest pain, shortness of breath, dizzy spells, ankle swelling, or trouble breathing when sleeping?","Okay. And yes, I see your BP is elevating these days.",0.0,0.0,0.0,0.0
"Ma'am, are you feeling okay?",Can you tell me a bit about your medical history?,0.1,0.125,0.0,0.125
Who brought you to emergency?,That's the reason why you were sent over here.,0.1111111111111111,0.13333333333333333,0.0,0.13333333333333333
Okay.,Should I wait to take his blood pressure when he gets here?,0.0,0.0,0.0,0.0
Let me check your blood pressure and this will monitor your heartbeat.,He had tachycardia when I was checking him.,0.0,0.1,0.0,0.1
"Well, your blood pressure looks quite high and so does your heartbeat. Do you have a history of hypertension or tachycardia, how old are you?",Let's take his blood pressure now.,0.014047947836425462,0.125,0.06666666666666667,0.125
"Remind me, please, when was your last appointment, miss?",Welcome back to the clinic. How are you doing petition?,0.0,0.0,0.0,0.0
How have your diabetes and kidney disease progressed since?,"Yes, it was.",0.0,0.0,0.0,0.0
Who treated you for these?,Have you been seeking treatment?,0.2,0.20000000000000004,0.0,0.20000000000000004
"I see, are you still having difficulties with blood sugar management?",Are you having difficulties managing your blood sugar?,0.3436446393954861,0.7368421052631579,0.3529411764705882,0.631578947368421
What do you think caused this?,I see that you had inappropriate insulin correction with your infusion set.,0.08333333333333333,0.1111111111111111,0.0,0.1111111111111111
"Let's try a correction bolus. Okay, now your blood sugar is quite low. Let's try to get some glucose and crackers into you.",I can do that here to address the low glucose levels.,0.061074723861665896,0.16666666666666666,0.0,0.1111111111111111
"Okay, your blood sugar is back up to over one hundred, which is good.",Have you had another medical conditions that have interfered with your glucose control?,0.07122777528017817,0.07407407407407408,0.0,0.07407407407407408
"Good, Are you having any other medical problems that have interfered with glucose control?",That's good! Any other reasons that could be affecting your glucose levels like diet or recent travels?,0.17647058823529413,0.31250000000000006,0.06666666666666667,0.31250000000000006
Have you had any diet changes recently?,Thank you for the information.,0.13406400920712788,0.16666666666666666,0.0,0.16666666666666666
What medications are you taking currently?,"What medications do you take? And please, include anything you were told to discontinue as well.",0.1875,0.36363636363636365,0.2,0.36363636363636365
"I see. And you're no longer taking Terazosin, Lisinopril, or Atenolol?",And what did you take the Aspirin for?,0.08591115984887153,0.3,0.0,0.3
Let me quickly examine your eyes nose and ears.,Hello! I hope you had good rest. I'd like to ask a few questions if you don't mind.,0.0,0.0,0.0,0.0
"Well, eyes look fine no lesion seen on lids, brows or corner of the eyes. Extra ocular movements are intact. Sclerae look great. Pupils look fine. Can you open your eyes wide for me I am going to check with this instrument. Everything looks fine here.",Have you ever worn contacts or glasses before?,0.0021629238007801585,0.07407407407407408,0.0,0.03703703703703704
"I don't see any swelling or glaucoma. No cataracts. Let me check your ears, Looks perfectly normal. Ears normal set and shape with normal hearing and tympanic membrane. No hearing problem or tinnitus or anything?",Are you experiencing any hearing loss? Have you had any issues hearing me clearly today?,0.0702925701641938,0.1568627450980392,0.0,0.11764705882352941
"No cough or cold or sinus congestion, right?",And can you tell me what kind of dental work you've had done?,0.0,0.0,0.0,0.0
"Open your mouth for me, stick your tongue out, say ""ahhhhh"" for me. Everything looks normal here.",Thank you for the additional information.,0.026646624346615647,0.08695652173913045,0.0,0.08695652173913045
Do you regularly visit your dentist?,Can we do a quick eye exam?,0.0,0.15384615384615383,0.0,0.15384615384615383
Okay.,"Any eyelid, eyelash, eyebrow, or conjunctiva lesions?",0.0,0.0,0.0,0.0
"When did you stop using all the drugs, sir?","What is your drug history, sir?",0.1010884432854389,0.26666666666666666,0.0,0.26666666666666666
"So, everything is clean after that? No more accidents?",Do you smoke or vape?,0.0,0.0,0.0,0.0
Are you still smoking cigarettes at the same level?,That is great.,0.0,0.0,0.0,0.0
"But do you know this is a problem for your health, especially your since you have chronic bronchitis?",It's been really hard on your lungs. It looks like you have a case of Chronic Bronchitis.,0.22185250443644114,0.3333333333333333,0.11764705882352941,0.2777777777777778
How has she been since the last time we saw you both?,Tell me about this little one.,0.0,0.0,0.0,0.0
How has her breathing been? Any changes?,Has she been able to have a regular bowel movement?,0.0,0.23529411764705882,0.0,0.23529411764705882
"According to her chart she has not gained any weight since her last visit. I am sure it is due to her high energy level, but it is something we need to keep a close eye on.","Well, let's monitor her. Is there anything out of the ordinary that you have noticed within the last five days?",0.021370746597436333,0.10344827586206896,0.0,0.06896551724137931
I would like you to focus on making sure she is getting enough protein in her daily diet. Here is a handout on meal suggestions and tips for keeping meal times on a consistent schedule.,What is she doing that is causing her to lose weight?,0.05128917605320769,0.21739130434782608,0.0,0.13043478260869562
"Okay, let me ask you few questions.","So, with whom do you live?",0.14108028748176898,0.15384615384615383,0.0,0.15384615384615383
Are you married?,With family?,0.0,0.0,0.0,0.0
"So, you live with your wife, sir?","How about visits from family or friends, do you have frequent visitors? Are they allowed to stay with you during your recovery?",0.13636363636363635,0.20689655172413793,0.0,0.20689655172413793
And do you smoke?,Do you smoke?,0.47768754038252614,0.8571428571428571,0.8,0.8571428571428571
"I think the nurse had already asked you some of these questions, so I would just agree with them all. I don't need to ask again.",Alcohol?,0.0,0.0,0.0,0.0
Are you married?,Can I also add how sad it must have been to hear about all of the natural disasters then? I cannot even imagine how all of those people feel. So awful.,0.0,0.0,0.0,0.0
Where do you work?,Are you working?,0.23884377019126307,0.5714285714285715,0.4,0.5714285714285715
Do you smoke or drink?,Thank you for the information.,0.2,0.20000000000000004,0.0,0.20000000000000004
"Hi there, I love that dress, very pretty!","Hello, ma'am, how are you holding up? Its good to see you after all these years. How is everything else going except for the treatment?",0.0,0.0,0.0,0.0
"No, I mean it, seriously. Okay, so you were admitted here in May two thousand nine. You have a history of hypertension, and on June eighteenth two thousand nine you had bad abdominal pain diarrhea and cramps.","So, tell me what's going on?",0.0,0.09090909090909091,0.0,0.09090909090909091
"Yes, it showed evidence of diffuse colitis, so I believe they gave you IV antibiotics?",Have they started treating you for it?,0.09111615923542012,0.27272727272727276,0.0,0.18181818181818182
"Yeah I see here, Flagyl and Levaquin. They started IV Reglan as well for your vomiting.",Were you recently admitted to the hospital back in May?,0.0,0.0,0.0,0.0
After all this I still see your white blood cells high. Are you still nauseous?,"What kind of treatment did they give you, do you remember?",0.06319490258171626,0.07692307692307691,0.0,0.07692307692307691
Okay. Anything else any other symptoms?,"As per the report, the beginning of the month of May they admit you here because they were thinking this all had to do something with C. difficile.",0.0,0.0,0.0,0.0
Great.,"I am sorry, but do you have any other problems I should know of.",0.0,0.0,0.0,0.0
"Any uncomfortable feeling in the back of your throat, like excess mucous accumulation or something like that?",Any sore throat problems?,0.009693551957930502,0.19047619047619047,0.0,0.19047619047619047
"Um, any soreness in your throat?",Notice any post nasal drip or congestion?,0.14285714285714285,0.15384615384615383,0.0,0.15384615384615383
"It's good to see you sitting up in the bed, ma'am.","Amy, how're you today?",0.043443485862611285,0.1111111111111111,0.0,0.1111111111111111
Have you eaten anything yet?,"Are you sure you're not having any kind of dizziness or trouble walking? A lot of the time people have these symptoms but don't even realize. It's also fine if you're hyped up on coffee, I'm just trying to get a good sense of an exam!",0.021739130434782608,0.07142857142857142,0.0,0.07142857142857142
"Good, do you have any new symptoms since June tenth two thousand nine?","How about those T H I S words, what day of the week it currently is, and what circumstances brought you here?",0.045454545454545456,0.05714285714285715,0.0,0.05714285714285715
That's pretty normal. I'm glad that you're doing well after the procedure. Do you have any questions?,Did someone go over what we found on the imaging? Do you have any questions for me on your condition?,0.25,0.3,0.21052631578947367,0.3
"It went well, we are all down and you should be back to eating shortly.","Your procedure was successful, we removed a troublesome tumor.",0.05704634655917689,0.08333333333333334,0.0,0.08333333333333334
Are there any major medical conditions that you know of that I should be aware of?,Any history of disease?,0.012446767091965986,0.2,0.0,0.2
"Well, anything from depression, to cancer.",Any past medical problems?,0.0,0.0,0.0,0.0
Have you had your flu or Pneumonia vaccination this year?,Do you have the flu vaccine?,0.17113903967753066,0.5,0.0,0.37499999999999994
